neg,neu,pos,q,preds,category,texts,processed,wc,uwc,hit
0.7557099154704252,0.10394726035022318,0.1313350934509716,0.009007730728380103,neg,neg,5555555555555555555 เพื่อนมาเมกาแล้วรีวิวผ้าอนามัยแบบสอด โอ้ยยยยยย,5|xxrep|  |เพื่อน|มา|เม|กา|แล้ว|รี|วิว|ผ้าอนามัย|แบบ|สอด|โอ้ย|xxrep,15,14,True
0.004534348160326983,0.9246340961303101,0.07011683304764516,0.0007147226617175712,neu,neu,#เมนูเพื่อสุขภาพจากนักโภชนาการ ฟรุ๊ตสลัดเชื่อม (พลังงาน120 kcal) ส่วนผสม 1. น้ำตาลทราย 1/2 ถ้วยตวง 2. น้ำสะอาด ¾ ถ้วยตวง 3. เกลือป่น ½ ช้อนชา 4. น้ำเย็นจัด ¾ ถ้วยตวง 5. น้ำมะนาว ¼ ถ้วยตวง 6. ผลไม้ตามฤดูกาลที่หาได้ เช่น สับปะรด กล้วย องุ่น แตงโม แตงไทย ส้ม มะละกอ ฝรั่ง ฯลฯ โดยรวม 1 ถ้วยตวง วิธีทำ 1. ต้มน้ำตาลทรายกับน้ำให้เป็นน้ำเชื่อม 2.ใส่เกลือป่นลงไป แล้วรอให้น้ำเชื่อมเย็น 3. เติมน้ำเย็นจัด น้ำมะนาว และผลไม้ที่เตรียมไว้โดยหั่นขนาดพอดีคำ 4. แช่ตู้เย็นไว้ให้เย็นตลอดเวลา เมื่อรับประทานจะใส่น้ำแข็งป่นลงไปด้วยก็ได้ คุณค่าทางโภชนาการ ผลไม้ทุกประเภทอุดมไปด้วยวิตามิน และ แร่ธาตุต่างๆ เช่น แคโรทีน วิตามินซี ซึ่งช่วยให้เซลล์ร่างกายยึดติดกันและเพิ่มการดูดซึมธาตุเหล็กจากอาหารธาตุเหล็กและโพแทสเซียม และมีสารต้านอนุมูลอิสระป้องกันโรคมะเร็ง และโรคหลอดเลือดหัวใจอุดตัน ช่วยชะลอความแก่และช่วยให้ร่างกายรู้สึกสดชื่น #เมนูสุขภาพ #โภชนาการ #น้องใจดี #ManaromHospital #WellBeing #โรงพยาบาลมนารมย์,#|เมนู|เพื่อ|สุขภาพ|จาก|นักโภชนาการ|ฟรุ๊ต|สลัด|เชื่อม|(|พลังงาน|120|kcal|)|ส่วนผสม|1.|น้ำตาลทราย|1|/|2|ถ้วยตวง|2.|น้ำสะอาด|¾|ถ้วยตวง|3.|เกลือ|ป่น|½|ช้อนชา|4.|น้ำเย็น|จัด|¾|ถ้วยตวง|5.|น้ำ|มะนาว|¼|ถ้วยตวง|6.|ผลไม้|ตามฤดูกาล|ที่|หา|ได้|เช่น|สับปะรด|กล้วย|องุ่น|แตงโม|แตง|ไทย|ส้ม|มะละกอ|ฝรั่ง|ฯลฯ|โดยรวม|1|ถ้วยตวง|วิธีทำ|1.|ต้ม|น้ำตาลทราย|กับ|น้ำ|ให้|เป็น|น้ำเชื่อม|2.|ใส่|เกลือ|ป่น|ลง|ไป|แล้ว|รอ|ให้|น้ำเชื่อม|เย็น|3.|เติม|น้ำเย็น|จัด|น้ำ|มะนาว|และ|ผลไม้|ที่|เตรียม|ไว้|โดย|หั่น|ขนาด|พอดี|คำ|4.|แช่|ตู้เย็น|ไว้|ให้|เย็น|ตลอดเวลา|เมื่อ|รับประทาน|จะ|ใส่|น้ำแข็ง|ป่น|ลง|ไป|ด้วย|ก็ได้|คุณค่า|ทาง|โภชนาการ|ผลไม้|ทุก|ประเภท|อุดม|ไป|ด้วย|วิตามิน|และ|แร่ธาตุ|ต่างๆ|เช่น|แคโรทีน|วิตามิน|ซี|ซึ่ง|ช่วย|ให้|เซลล์|ร่างกาย|ยึด|ติดกัน|และ|เพิ่ม|การ|ดูดซึม|ธาตุเหล็ก|จาก|อาหาร|ธาตุเหล็ก|และ|โพแทสเซียม|และ|มี|สาร|ต้าน|อนุมูล|อิสระ|ป้องกัน|โรคมะเร็ง|และ|โรค|หลอด|เลือด|หัวใจ|อุดตัน|ช่วย|ชะลอ|ความ|แก่|และ|ช่วย|ให้|ร่างกาย|รู้สึก|สดชื่น|#|เมนู|สุขภาพ|#|โภชนาการ|#|น้อง|ใจดี|#|manaromhospital|#|wellbeing|#|โรงพยาบาล|ม|นา|รมย์,188,132,True
0.6292492766373781,0.3508437538165732,0.01717793395752441,0.0027290355885243147,neg,neg,หวังว่า show dc คงไม่ตุ๋นเราอีก,หวัง|ว่า|show|dc|คง|ไม่|ตุ๋น|เรา|อีก,9,9,True
0.06314627650535842,0.916207233658916,0.01824840786119843,0.0023980819745272495,neu,neu,"ศึกสนุกเกอร์ ""แสงโสม สนุกเกอร์ 6 แดง ชิงแชมป์โลก 2017"" ""ซันนี่ สายล่อฟ้า"" อรรคนิธิ์ ส่งเสริมสวัสดิ์ ชนะ คามาล เชาวลา จากอินเดีย 5-2 เฟรม ""ต๋อง ศิษย์ฉ่อย"" รัชพล ภู่โอบอ้อม เอาชนะ โซฮีล วาฮิดี้ จากอิหร่าน 5-0 เฟรม ""บิ๊ก สระบุรี"" อรรถสิทธิ์ มหิทธิ เอาชนะ มาร์ค เดวิส 5-3 มาร์ค วิลเลียมส์ ชนะ มาร์ค คิง 5-3 สจ๊วร์ต บิงแฮม ชนะ สตีเฟน แม็คไกวร์ 5-1 เหลียง เหวินโป ชนะ ไมเคิล โฮลท์ 5-0 ลี ชุน เหว่ย แพ้ เดวิด กิลเบิร์ต 3-5","ศึก|สนุกเกอร์|""|แสงโสม|สนุกเกอร์|6|แดง|ชิง|แชมป์โลก|2017|""|""|ซันนี่|สายล่อฟ้า|""|อรรค|นิ|ธิ์|ส่งเสริม|สวัสดิ์|ชนะ|คา|มา|ล|เชาว|ลา|จาก|อินเดีย|5|-|2|เฟรม|""ต๋อง|ศิษย์|ฉ่อย|""|รัช|พล|ภู่|โอบอ้อม|เอาชนะ|โซ|ฮี|ล|วา|ฮิดี้|จาก|อิหร่าน|5|-|0|เฟรม|""|บิ๊ก|สระบุรี|""|อรรถ|สิทธิ์|มหิทธิ|เอาชนะ|มาร|์ค|เด|วิ|ส|5|-|3|มาร|์ค|วิลเลียม|ส์|ชนะ|มาร|์ค|คิง|5|-|3|สจ๊วร์ต|บิ|ง|แฮม|ชนะ|สตีเฟน|แม็ค|ไกว|ร์|5|-|1|เหลียง|เห|วิน|โป|ชนะ|ไมเคิล|โฮ|ลท์|5|-|0|ลี|ชุน|เหว่|ย|แพ้|เดวิด|กิลเบิร์ต|3|-|5",112,79,True
0.07499397351961636,0.8211963279458006,0.09007326569375022,0.013736432840832771,neu,neu,ก้อนขอส่วนลดที,ก้อน|ขอ|ส่วนลด|ที,4,4,True
0.18844251056780523,0.786710173123104,0.016561878849639965,0.008285437459450717,neu,neu,จบข่าว,จบ|ข่าว,2,2,True
0.007167857376403361,0.5365436199462505,0.42231361762303,0.033974905054316044,neu,neu,จัดไหมละ,จัด|ไห|มละ,3,3,True
0.8743988947602227,0.060918516234262775,0.05868608322789127,0.005996505777623371,neg,neg,แดกบาบีก้อน แก้นกแม่งเง้ย,แดก|บาบี|ก้อน|แก้|นก|แม่|ง|เง้|ย,9,9,True
0.0685934408105593,0.712652333144895,0.21348844789889418,0.005265778145651594,neu,pos,หลังสอบ 👍🏽,หลัง|สอบ|👍|🏽,4,4,False
0.07651880462006105,0.8017266965316646,0.11559796379764668,0.006156535050627616,neu,neu,ที่เดิม กับงานเบียร์ช้างปะ,ที่|เดิม|กับ|งาน|เบียร์|ช้าง|ปะ,7,7,True
0.8797671306667713,0.02485898161043793,0.09306307714338784,0.0023108105794028035,neg,neg,น้ำติ้มไม่หร่อย เค้าไม่กินเนื้อ ไม่ชอบบบอ่ะ,น้ำ|ติ้ม|ไม่|หร่อย|เค้า|ไม่|กิน|เนื้อ|ไม่|ชอบ|บบ|อ่ะ,12,10,True
0.05567187994811942,0.8831010678752463,0.05625147913482384,0.004975573041810476,neu,neu,"วันมาฆบูชา ตรงกับวันขึ้น 15 ค่ำเดือน 3 ถือเป็นวันสำคัญทางพระพุทธศาสนาวันหนึ่ง และได้เวียนมาบรรจบอีกครั้ง โดย วันมาฆบูชา 2561 ตรงกับ วันพฤหัสบดี 1 มีนาคม ซึ่งเป็นวันที่ มีผู้เลื่อมใสในพระพุทธศาสนาจำนวน 1,250 คนเข้ามารวมตัวกันโดยมิได้นัดหมาย เพื่อนๆอย่าลืมเข้าวัดทำบุญด้วยนะ #HOTPOTBUFFET #วันมาฆบูชา","วัน|มาฆบูชา|ตรง|กับ|วัน|ขึ้น|15|ค่ำ|เดือน|3|ถือเป็น|วันสำคัญ|ทาง|พระพุทธศาสนา|วันหนึ่ง|และ|ได้|เวียน|มา|บรรจบ|อีกครั้ง|โดย|วัน|มาฆบูชา|2561|ตรง|กับ|วัน|พฤหัสบดี|1|มีนาคม|ซึ่ง|เป็น|วันที่|มี|ผู้|เลื่อมใส|ใน|พระพุทธศาสนา|จำนวน|1,250|คน|เข้ามา|รวมตัวกัน|โดย|มิได้|นัดหมาย|เพื่อน|ๆ|อย่า|ลืม|เข้า|วัด|ทำบุญ|ด้วย|นะ|#|hotpotbuffet|#|วัน|มาฆบูชา",61,50,True
0.04068753486392438,0.8691847362812742,0.07792914390162704,0.012198584953174281,neu,neu,คู่แข่ง Revo Rocco,คู่แข่ง|revo|rocco,3,3,True
0.4650194832138531,0.470118396240986,0.06393910502306997,0.0009230155220907908,neu,neg,กูโดนมาแล้ว งานปากน้ำกูเห็นเขียน20บาท ยิงซองบุหรี่ตก ได้เหล้า กูหวังจะเอาRedสั กกลม กูเลยลองยิงไปลูกหนึ่ง แล้วกูถามว่า จานละ20บาทเหรอ มันมองหน้ากูแล้วยิ้ม เดินหนีกู กูเลยกะหน่ำเลย ยิงจนหมดจาน 25ลูก พอหมดกูเอาจ่ายตังค์ กูให้แบงค์100บาท1ใบ มันบอก500บาท. สัส 500 กูซื้อเหล้า พร้อมโซดา กับแกล้ม สบาย,กู|โดน|มา|แล้ว|งาน|ปากน้ำ|กู|เห็น|เขียน|20|บาท|ยิง|ซองบุหรี่|ตก|ได้|เหล้า|กู|หวัง|จะ|เอา|red|สั|กก|ลม|กู|เลย|ลอง|ยิง|ไป|ลูก|หนึ่ง|แล้ว|กู|ถาม|ว่า|จาน|ละ|20|บาท|เหรอ|มัน|มองหน้า|กู|แล้ว|ยิ้ม|เดิน|หนี|กู|กู|เลย|กะ|หน่ำ|เลย|ยิง|จน|หมด|จาน|25|ลูก|พอ|หมด|กู|เอา|จ่าย|ตังค์|กู|ให้|แบงค์|100|บาท|1|ใบ|มัน|บอก|500|บาท|.|สัส|500|กู|ซื้อ|เหล้า|พร้อม|โซดา|กับแกล้ม|สบาย,86,59,False
0.1601433190083944,0.8052920330108693,0.0299123873122361,0.00465226066850037,neu,neu,ขายเบียร์ขวดเขียว ส่วนตัวอาคารก็เจ้าของเดียวกับเบียร์ขวดเขียว,ขาย|เบียร์|ขวด|เขียว|ส่วน|ตัวอาคาร|ก็|เจ้าของ|เดียว|กับ|เบียร์|ขวด|เขียว,13,10,True
0.16184744691503605,0.6704302893017171,0.16365852716862195,0.004063736614625001,neu,pos,กราบทักษิณจริงๆ ดักลุงตู่หมดทุกทาง คนเล่นการเมืองยังไงก็มีเล่ห์เหลี่ยมทางการเมืองมากกว่าคนที่เป็นทหารอยู่ดี เชื่อเขาเลย!! #เลือกตั้ง62 #ไทยรักษาชาติ #ทรงพระสเลนเดอร์,กราบ|ทักษิณ|จริงๆ|ดัก|ลุง|ตู่|หมด|ทุก|ทาง|คน|เล่นการเมือง|ยังไง|ก็|มี|เล่ห์เหลี่ยม|ทางการเมือง|มากกว่า|คน|ที่|เป็น|ทหาร|อยู่ดี|เชื่อ|เขา|เลย|!!|#|เลือกตั้ง|62|#|ไทย|รักษา|ชาติ|#|ทรง|พระ|ส|เลน|เด|อร์,40,37,False
0.9766007293649852,0.007863380055093655,0.012347867597782216,0.0031880229821388928,neg,neg,คือกูนี่เป็นอะไรกับผ้าอนามัยโซฟีวะเนี่ย เเพ้มันทุกรอบเลยอิเหี้ย!ถ้าไม่ติดว่ายี่ห้ออื่นมันหมดนะมึง! แม่งง,คือ|กู|นี่|เป็น|อะไร|กับ|ผ้าอนามัย|โซ|ฟี|วะ|เนี่ย|แพ้|มัน|ทุ|กรอบ|เลย|อิ|เหี้ย|!|ถ้า|ไม่|ติด|ว่า|ยี่ห้อ|อื่น|มัน|หมด|นะ|มึง|!|แม่|งง,32,30,True
0.5203633025101954,0.2873695845683588,0.17831226787655388,0.013954845044891969,neg,neg,ผ้าอนามัยคงไม่มีใครเห็นปะ,ผ้าอนามัย|คง|ไม่มีใคร|เห็น|ปะ,5,5,True
0.06698163240734112,0.9133837714569083,0.00986844794964552,0.009766148186105189,neu,neu,คุณลูกค้าสามารถแจ้งเรื่องร้องเรียนเพิ่มเติมได้ที่ Inbox ได้เลยนะคะ ทางเจ้าหน้าที่แอดมินที่รับเรื่องร้องเรียนโดยตรงจะได้ทำการประสานงานให้คุณลูกค้าได้ทันทีค่ะ,คุณ|ลูกค้า|สามารถ|แจ้ง|เรื่อง|ร้องเรียน|เพิ่มเติม|ได้ที่|inbox|ได้|เลย|นะคะ|ทาง|เจ้าหน้าที่|แอด|มิ|น|ที่|รับ|เรื่อง|ร้องเรียน|โดยตรง|จะ|ได้|ทำ|การประสานงาน|ให้|คุณ|ลูกค้า|ได้|ทันที|ค่ะ,32,26,True
0.04824136662037923,0.6378771248508788,0.2803363221579822,0.0335451863707597,neu,neu,กี่โมงๆ ให้ไปรับไหม,กี่|โมง|ๆ|ให้|ไป|รับ|ไหม,7,7,True
0.007006993201206161,0.9627663462548365,0.028554809406387573,0.0016718511375699275,neu,neu,ผลการจับสลาก ช้างเอฟเอ คัพ รอบรองชนะเลิศ !! แข่งขันในวันพุธที่ 1 พฤษจิกายน 2560 เวลา 19.00 น. #ฟุตบอลทีมชาติไทย #ช้างเอฟเอคัพ #รอบรองชนะเลิศ #ChangFACup -------------------------------------------- เว็บชั้นนำข่าวสารกีฬาฟุตบอล ที่มีทั้ง ไฮไลท์ วิเคราะห์ ทีเด็ด ตารางผลบอล ต้อง >> www.balltor.com << ติดตามทางไลน์ คลิก >> https://goo.gl/wwdzLe,ผล|การจับสลาก|ช้าง|เอฟเอ คัพ|รอบ|รองชนะเลิศ|!!|แข่งขัน|ใน|วัน|พุธ|ที่|1|พฤษ|จิ|กาย|น|2560|เวลา|19.00|น.|#|ฟุตบอล|ทีม|ชาติ|ไทย|#|ช้าง|เอฟเอคัพ|#|รอบ|รองชนะเลิศ|#|changfacup|-|xxrep|  |เว็บ|ชั้นนำ|ข่าวสาร|กีฬา|ฟุตบอล|ที่|มี|ทั้ง|ไฮ|ไลท์|วิเคราะห์|ทีเด็ด|ตาราง|ผล|บอล|ต้อง|>>|xxurl|<<|ติดตาม|ทาง|ไลน์|คลิก|>>|https|:|/|/|xxurl|/|wwdzle,68,55,True
0.4183529461476426,0.5046326822543061,0.06453389226588567,0.012480479332165605,neu,neg,ทำไมที่เรากินไม่มีใส้,ทำไม|ที่|เรา|กิน|ไม่มี|ใส้,6,6,False
0.018147790163722935,0.9674042805177353,0.013013238570342022,0.0014346907481996931,neu,neu,Tonight..เรามีของขวัญมาฝาก@ITCHY 27/12/17 FREE ENTRY...ฟรีค่าเข้า..เหล้าฝากเบิกได้!!! พิเศษสุดท้ายล่ะนะ มา 2 ท่าน ก่อน 5 ทุ่มฟรีอะไรน๊า 1 ขวด RESERVATION & INFORMATION | ID Card 20+ ☎️ 02-222-2222 (18:00 - 02:00) #ITCHY #WAREHOUSE #ChivasX #Chavas12 #Jameson #Ballantine #Absolut #FreeHundredPipers #RoyalStag #Singha #Kronenbourg #Carlsberg,tonight|..|เรา|มี|ของขวัญ|มา|ฝาก|@|itchy|27|/|12|/|17|free|entry|...|ฟรี|ค่า|เข้า|..|เหล้า|ฝาก|เบิก|ได้|!!!|พิเศษ|สุดท้าย|ล่ะ|นะ|มา|2|ท่าน|ก่อน|5|ทุ่ม|ฟรี|อะไร|น๊า|1|ขวด|reservation|&|information|||id|card|20|+|☎️|02|-|222|-|2|xxrep|  |(|18|:|00|-|02|:|00|)|#|itchy|#|warehouse|#|chivasx|#|chavas|12|#|jameson|#|ballantine|#|absolut|#|freehundredpipers|#|royalstag|#|singha|#|kronenbourg|#|carlsberg,92,67,True
0.21942942907620308,0.5225717188536572,0.2205840428013665,0.03741480926877334,neu,neg,ตอนนี้ยังไม่มีอะไรครับ เสียวสันหลังหน่อยๆ 😁😊,ตอนนี้|ยัง|ไม่มี|อะไร|ครับ|เสียว|สันหลัง|หน่อย|ๆ|😁|😊,11,11,False
0.09384592089979639,0.3752970573190909,0.5260487077633663,0.004808314017746588,pos,pos,อ่าวว เธอใช้ดีแทคด้วยนี่ ดีเลย 😄,อ่า|วว|เธอ|ใช้|ดีแทค|ด้วย|นี่|ดี|เลย|😄,10,10,True
0.009773733894151277,0.3489053846133765,0.6400358629920303,0.0012850185004418305,pos,neu,อันนี้อยากกิน,อันนี้|อยาก|กิน,3,3,False
0.04184592414871346,0.9121551917391376,0.039947987897702576,0.006050896214446347,neu,neu,!! ไวกันนิดค่ะซิส !!! แจกแรง 5 วันเท่านั้น ช้อปครบ 500.- ลดทันที 100.- 💥 📅 27 Apr - 1 May 2018 🎯 Skinfood ชั้น1 ศูนย์การค้าเซ็นทรัลพลาซา เชียงราย #SKINFOODTH #สกินฟู้ด #สกินฟู้ดไทย,!!|ไว|กัน|นิด|ค่ะ|ซิ|ส|!!!|แจก|แรง|5|วัน|เท่านั้น|ช้อป|ครบ|500.|-|ลด|ทันที|100.|-|💥|📅|27|apr|-|1|may|2018|🎯|skinfood|ชั้น|1|ศูนย์การค้า|เซ็นทรัลพลาซา|เชียงราย|#|skinfoodth|#|ส|กิน|ฟู้ด|#|ส|กิน|ฟู้ด|ไทย,47,38,True
0.0905066204649239,0.8986233884766265,0.009821941526423317,0.0010480495320261793,neu,neu,"สรุปการจองโต๊ะ Alan Walker @ONYX -เปิดให้จองโต๊ะในวันที่5 ธันวา ตั้งแต่เวลา21.00-01.30 -ลูกค้าต้องมาจองด้วยตัวเอง -1คน สิทธิจองได้1โต๊ะ -1โต๊ะ รองรับได้ไม่เกิน5คน -เหล้าฝากไม่สามารถใช้ได้ในวันนั้น -วันนั้นจะขายเฉพาะ Dewar GreyGoose 42Below Bombay Bacadi เท่านั้น -บัตร900บาท ไม่สามารถแลกอะไรได้ -บัตรซื้อหน้างานทั้งหมด จำกัดจำนวน -แพคเกจ6,000บาท ได้1GreyGoose บัตร4ใบ และมิกเซอร์8คน + น้ำแข็ง1ถัง จ่ายเงินวันงาน **การจองวันที่5 ธันวา ไม่ต้องจ่ายเงิน ให้มาจ่ายหน้างาน ก่อนเข้าร้าน","สรุป|การ|จอง|โต๊ะ|alan|walker|@|onyx|-|เปิด|ให้|จอง|โต๊ะ|ใน|วันที่|5|ธันวา|ตั้งแต่|เวลา|21.00|-|01.30|-|ลูกค้า|ต้อง|มา|จอง|ด้วยตัวเอง|-|1|คน|สิทธิ|จอง|ได้|1|โต๊ะ|-|1|โต๊ะ|รอง|รับได้|ไม่|เกิน|5|คน|-|เหล้า|ฝาก|ไม่|สามารถ|ใช้ได้|ใน|วันนั้น|-|วันนั้น|จะ|ขาย|เฉพาะ|dewar|greygoose|42|below|bombay|bacadi|เท่านั้น|-|บัตร|900|บาท|ไม่|สามารถ|แลก|อะไร|ได้|-|บัตร|ซื้อหน้า|งาน|ทั้งหมด|จำกัด|จำนวน|-|แพคเกจ|6,000|บาท|ได้|1|greygoose|บัตร|4|ใบ|และ|มิกเซอร์|8|คน|+|น้ำแข็ง|1|ถัง|จ่าย|เงิน|วัน|งาน|**|การ|จอง|วันที่|5|ธันวา|ไม่ต้อง|จ่าย|เงิน|ให้|มา|จ่าย|หน้า|งาน|ก่อน|เข้า|ร้าน",120,75,True
0.9458839723385454,0.045111192955176675,0.007240230595007802,0.0017646041112700948,neg,neg,ดูแยกเป็นอย่างๆไปครับ เบียร์ช้าง แพง ขวดละร้อยยี่สิบ ยังกับกินในผับ ข้าวสวย แพง โค๊ก แพง,ดู|แยก|เป็น|อย่าง|ๆ|ไป|ครับ|เบียร์|ช้าง|แพง|ขวด|ละ|ร้อย|ยี่สิบ|ยังกับ|กินใน|ผับ|ข้าวสวย|แพง|โค๊ก|แพง,21,19,True
0.005114476416734418,0.965291609444028,0.02477575014894011,0.0048181639902973444,neu,neu,สำหรับผลิตภัณฑ์กันแดด DP 60+ จะมีจำหน่ายที่โรงพยาบาล และเว็บไซต์เท่านั้นค่ะ สามารถตรวจสอบสาขาโรงพยาบาลที่สะดวกได้ที่นี่ค่ะ www.eucerin-club.com/find-a-store และอีกหนึ่งช่องทางคุณลูกค้าสามารถซื้อผลิตภัณฑ์ออนไลน์ได้ทางเว็บไซต์ https://www.eucerin.co.th/products/hospital-products นะคะ,สำหรับ|ผลิตภัณฑ์|กันแดด|dp|60|+|จะ|มี|จำหน่าย|ที่|โรงพยาบาล|และ|เว็บไซต์|เท่านั้น|ค่ะ|สามารถ|ตรวจสอบ|สาขา|โรงพยาบาล|ที่|สะดวก|ได้|ที่นี่|ค่ะ|xxurl|/|find-a-store|และ|อีก|หนึ่ง|ช่องทาง|คุณ|ลูกค้า|สามารถ|ซื้อ|ผลิตภัณฑ์|ออนไลน์|ได้|ทาง|เว็บไซต์|https|:|/|/|xxurl|/|products|/|hospital-products|นะคะ,50,37,True
0.1461986513069149,0.6111590316056544,0.21488894096685784,0.027753376120572784,neu,neu,ผมจะกลับบ้านที่ต่างจะหวัดจะเอาไปได้ไหมครับเพราะตอนนี้ข่าวเยอะมากเลยครับ,ผม|จะ|กลับบ้าน|ที่|ต่าง|จะ|หวัด|จะ|เอา|ไป|ได้|ไหม|ครับ|เพราะ|ตอนนี้|ข่าว|เยอะ|มาก|เลย|ครับ,20,17,True
0.14499743214047123,0.49789188154673186,0.3519018018439191,0.005208884468877746,neu,pos,แท็กตั้ง9ครั้งเลขมงคลไปแดกกก,แท็ก|ตั้ง|9|ครั้ง|เลข|มงคล|ไป|แดก|กก,9,9,False
0.77307666448309,0.11307526418175225,0.10771974314997868,0.006128328185179211,neg,neg,อยากไปพรมแดงshow dcจริงๆนะ คือนี่มันเข้าช่วงเก็บใบเสร็จแล้ว แต่เวลางานยังไม่แจ้ง งงมาก,อยาก|ไป|พรม|แดง|show|dc|จริงๆ|นะ|คือ|นี่|มัน|เข้า|ช่วง|เก็บ|ใบเสร็จ|แล้ว|แต่|เวลา|งาน|ยัง|ไม่|แจ้ง|งง|มาก,24,24,True
0.18266287130418826,0.7008528326185273,0.10280247518030575,0.013681820896978726,neu,neg,อ่านกติกางาน #BreezerTH ที่ให้ถ่ายรูปแล้วแชร์ลงfbน่ะ คือเป็นเครื่องดื่มแอลกอฮอล์ แล้วเราสงสัยว่าไม่ผิด พรบ.ควบคุมเครื่องดื่มแอลกอฮอล์ มาตรา 32 เหรอคะ,อ่าน|กติกา|งาน|#|breezerth|ที่|ให้|ถ่ายรูป|แล้ว|แชร์|ลง|fb|น่ะ|คือ|เป็น|เครื่องดื่ม|แอลกอฮอล์|แล้ว|เรา|สงสัย|ว่า|ไม่ผิด|พรบ.|ควบคุม|เครื่องดื่ม|แอลกอฮอล์|มาตรา|32|เหรอ|คะ,30,27,False
0.8248006302612374,0.13288716908640258,0.03091343955842692,0.011398761093933056,neg,neg,กุว่าตำรวจบางคนก็มีบุหรี่ไฟฟ้า,กุ|ว่า|ตำรวจ|บางคน|ก็|มี|บุหรี่|ไฟฟ้า,8,8,True
0.36183727072267824,0.5232095880529343,0.11180612094543846,0.00314702027894915,neu,neu,ที่นี้พอมันเป็นงี้ ทุกคนขยับจัวมาได้สองสามปีแล้ว แสนสิริเริ่มมีพอร์ตโรงแรม อนันดาเอาเงินส่วนนึงไปลงกับ start up เจ้าใหญ่ ตจว. มาเล่นโรงแรมมากขึ้น ดังนั้น พอทุกคนรู้ตัว วิกฤติ มันก็จะไม่ร้ายแรงถ้าตลาดมันหยุดขึ้นมาฮะ ส่วนเจ้าใหญ่ที่ไม่กระทบว่ากันว่าคือ L&H กับ ศุภาลัย,ที่|นี้|พอ|มัน|เป็น|งี้|ทุกคน|ขยับ|จัว|มา|ได้|สอง|สาม|ปี|แล้ว|แสน|สิ|ริเริ่ม|มี|พอร์ต|โรงแรม|อนัน|ดา|เอา|เงิน|ส่วน|นึง|ไป|ลง|กับ|start|up|เจ้า|ใหญ่|ต|จว.|มา|เล่น|โรงแรม|มากขึ้น|ดังนั้น|พอ|ทุกคน|รู้ตัว|วิกฤติ|มัน|ก็|จะ|ไม่|ร้ายแรง|ถ้า|ตลาด|มัน|หยุด|ขึ้น|มา|ฮะ|ส่วน|เจ้า|ใหญ่|ที่|ไม่|กระทบ|ว่า|กัน|ว่า|คือ|l|&|h|กับ|ศุ|ภา|ลัย,74,60,True
0.8927821136703201,0.07140991577906029,0.028556892695358292,0.00725107785526111,neg,neg,คือเป็นปจดมาอาทิตย์หนึ่งแล้วยังไม่หายเลยอ่ะ ปกติวันที่ห้าก็เริ่มหายแล้ว เป็นนานทำเหี้ยไร เปลืองค่าผ้าอนามัยกุ ฮื่อออออ,คือ|เป็น|ปจด|มา|อาทิตย์|หนึ่ง|แล้ว|ยัง|ไม่|หาย|เลย|อ่ะ|ปกติ|วันที่|ห้า|ก็|เริ่ม|หาย|แล้ว|เป็น|นาน|ทำ|เหี้ย|ไร|เปลือง|ค่า|ผ้าอนามัย|กุ|ฮื่อ|xxrep,30,27,True
0.3548236975412267,0.5159097068840056,0.12460548830632047,0.004661107268447092,neu,neg,เซนไม่มีฮอตพอต,เซน|ไม่มี|ฮอต|พอ|ต,5,5,False
0.34345635340896813,0.5012769597545227,0.1490233248530481,0.0062433619834609735,neu,neu,เกินไปแล้ว ผมยุไต้หวัน ลีโอ ป๋องละ28 บาท,เกินไป|แล้ว|ผม|ยุ|ไต้หวัน|ลีโอ|ป๋อง|ละ|28|บาท,10,10,True
0.3705055721221357,0.3035373304038363,0.14238988711747985,0.1835672103565481,neg,neg,คุณแอร์คะ แนะนำรองพื้นสำหรับคนหน้ามันหน่อยค่ะ ของ loreal ไม่รอดเหมือนกันค่ะหน้า มันมากกก,คุณ|แอร์|คะ|แนะนำ|รองพื้น|สำหรับ|คน|หน้า|มัน|หน่อย|ค่ะ|ของ|loreal|ไม่รอด|เหมือนกัน|ค่ะ|หน้า|มัน|มาก|กก,20,17,True
0.03787407994308937,0.8170453165475411,0.10983814583919353,0.035242457670175927,neu,neg,แม่นางชุลีกร อยากแซ่บหรอเจ้าค่ะ ข้าว่า เรา ทำรับทานกันที่เรือนจะดีกว่าไหม ชวนคุณพี่มาด้วยย,แม่นาง|ชุลี|กร|อยาก|แซ่บ|หรอ|เจ้าค่ะ|ข้า|ว่า|เรา|ทำ|รับ|ทาน|กันที่|เรือน|จะ|ดีกว่า|ไหม|ชวน|คุณ|พี่|มา|ด้วย|ย,24,24,False
0.0034344462633736825,0.9760100107007889,0.014445684671146902,0.006109858364690779,neu,neu,"รายงานพิเศษ ""โรงพยาบาลสมุทรสาคร เตรียมคอนเสิร์ตการกุศล เพื่อสมทบทุนสร้างศูนย์โรคหัวใจ"" สามารถรับชมได้ทาง https://youtu.be/e4Lt15_cGBk","ราย|งานพิเศษ|""|โรงพยาบาล|สมุทรสาคร|เตรียม|คอนเสิร์ต|การกุศล|เพื่อ|สมทบทุน|สร้าง|ศูนย์|โรคหัวใจ|""|สามารถ|รับ|ชม|ได้|ทาง|https|:|/|/|xxurl|/|e|4|lt|15|_|cgbk",31,28,True
